<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZP;30;20211004;130000;369.1900000;369.6600000;368.0300000;369.2600000;4.971.550
GAZP;30;20211004;133000;369.2600000;369.9000000;368.1500000;369.6500000;5.469.950
GAZP;30;20211004;140000;369.6900000;369.8500000;368.7100000;369.2500000;3.114.090
GAZP;30;20211004;143000;369.2500000;369.7000000;368.9100000;369.1200000;1.626.240
GAZP;30;20211004;150000;369.0600000;369.4400000;368.7000000;369.2900000;1.239.710
GAZP;30;20211004;153000;369.2900000;369.3500000;368.0000000;369.0500000;2.428.920
GAZP;30;20211004;160000;369.0800000;369.5000000;368.5700000;369.2200000;1.220.010
GAZP;30;20211004;163000;369.2200000;369.3000000;368.3500000;369.1100000;2.053.860
GAZP;30;20211004;170000;369.1000000;369.3000000;368.0300000;368.5700000;3.921.210
GAZP;30;20211004;173000;368.5600000;369.9000000;368.3400000;369.5900000;5.786.700
GAZP;30;20211004;180000;369.6500000;371.9600000;368.3300000;370.7300000;13.398.690
GAZP;30;20211004;183000;370.7000000;372.0000000;370.0100000;371.6600000;7.145.430
GAZP;30;20211004;190000;371.6700000;371.9400000;370.3300000;371.0000000;3.633.650
GAZP;30;20211004;193000;371.1600000;373.9900000;371.1500000;373.2000000;3.676.470
GAZP;30;20211004;200000;373.1500000;374.1100000;372.9200000;374.0900000;2.075.040
GAZP;30;20211004;203000;374.0900000;374.4900000;373.1500000;374.4900000;1.517.980
GAZP;30;20211004;210000;374.5000000;378.3300000;374.4900000;378.1100000;4.808.730
GAZP;30;20211004;213000;378.1100000;378.2000000;376.3900000;377.2400000;3.466.290
GAZP;30;20211004;220000;377.2400000;377.4800000;376.0200000;376.3400000;1.414.750
GAZP;30;20211004;223000;376.3300000;377.2000000;376.1200000;377.0200000;1.442.970
GAZP;30;20211004;230000;377.0200000;377.0900000;376.5700000;376.9200000;671.740
GAZP;30;20211004;233000;376.9000000;377.0000000;376.8000000;376.9100000;615.630
GAZP;30;20211005;000000;376.8900000;376.9400000;376.0000000;376.0600000;1.819.000
GAZP;30;20211005;103000;378.0600000;383.4000000;378.0300000;382.8500000;20.504.510
GAZP;30;20211005;110000;382.8400000;383.1500000;378.6400000;379.0400000;11.115.720
GAZP;30;20211005;113000;379.0400000;380.9900000;378.2300000;380.9900000;5.038.270
GAZP;30;20211005;120000;380.9900000;381.8500000;380.5400000;381.7900000;3.435.120
GAZP;30;20211005;123000;381.7200000;382.8300000;381.2000000;382.3800000;6.129.270
GAZP;30;20211005;130000;382.3800000;382.9800000;382.0200000;382.1800000;2.745.600
GAZP;30;20211005;133000;382.1800000;382.7100000;382.1100000;382.3700000;2.113.450
GAZP;30;20211005;140000;382.3700000;384.3500000;381.9900000;382.9900000;9.754.820
GAZP;30;20211005;143000;382.9900000;383.8900000;382.5500000;382.7800000;4.387.770
GAZP;30;20211005;150000;382.7800000;383.3000000;382.0000000;382.8100000;4.160.010
GAZP;30;20211005;153000;382.8700000;383.3100000;382.0600000;383.0800000;2.693.910
GAZP;30;20211005;160000;383.0800000;384.0000000;382.9300000;383.5800000;4.334.210
GAZP;30;20211005;163000;383.5800000;384.0000000;383.3100000;383.9800000;4.038.160
GAZP;30;20211005;170000;383.9000000;385.2700000;383.7000000;384.9400000;9.011.920
GAZP;30;20211005;173000;384.8500000;386.0000000;384.4800000;385.5900000;11.911.780
GAZP;30;20211005;180000;385.5900000;386.2300000;384.4000000;384.7500000;9.030.250
GAZP;30;20211005;183000;384.7800000;385.0200000;383.8800000;385.0000000;5.695.610
GAZP;30;20211005;190000;384.9900000;385.9400000;384.9000000;385.2000000;5.549.120
GAZP;30;20211005;193000;385.5300000;386.5000000;384.8500000;385.5200000;1.488.710
GAZP;30;20211005;200000;385.4500000;385.9000000;385.3200000;385.6500000;945.440
GAZP;30;20211005;203000;385.6500000;385.8500000;385.5400000;385.7200000;720.370
GAZP;30;20211005;210000;385.7200000;385.8700000;385.6200000;385.7000000;470.110
GAZP;30;20211005;213000;385.7000000;385.7700000;384.5200000;385.1300000;1.248.270
GAZP;30;20211005;220000;385.0500000;385.6000000;384.9500000;385.2000000;598.640
GAZP;30;20211005;223000;385.1800000;386.2400000;385.0000000;385.9700000;1.233.250
GAZP;30;20211005;230000;386.0000000;386.5000000;385.7000000;386.4000000;1.006.870
GAZP;30;20211005;233000;386.4300000;387.4400000;386.1000000;387.4400000;1.643.070
GAZP;30;20211006;000000;387.3800000;389.8200000;387.3000000;389.8200000;3.517.590
GAZP;30;20211006;103000;394.9800000;397.6400000;391.2600000;393.5600000;26.322.190
GAZP;30;20211006;110000;393.5600000;395.9700000;392.5800000;392.8500000;10.240.880
GAZP;30;20211006;113000;392.7100000;392.8000000;381.7700000;388.8100000;27.113.150
GAZP;30;20211006;120000;388.6600000;389.6900000;387.0000000;387.1500000;6.561.680
GAZP;30;20211006;123000;387.1500000;387.5900000;381.9100000;381.9100000;8.912.510
GAZP;30;20211006;130000;382.0000000;386.5900000;381.2200000;385.8400000;8.031.710
GAZP;30;20211006;133000;385.8900000;387.5000000;383.0100000;386.0700000;5.238.070
GAZP;30;20211006;140000;386.0700000;388.9900000;385.9600000;387.2300000;6.936.960
GAZP;30;20211006;143000;387.2100000;387.9600000;385.0000000;385.4900000;3.161.560
GAZP;30;20211006;150000;385.4600000;386.1600000;382.5100000;382.6100000;6.062.260
GAZP;30;20211006;153000;382.6000000;384.9900000;382.0000000;382.9700000;5.418.820
GAZP;30;20211006;160000;383.0600000;384.3100000;380.2200000;382.7900000;7.102.900
GAZP;30;20211006;163000;382.7800000;383.7300000;378.9900000;379.4900000;6.494.740
GAZP;30;20211006;170000;379.3500000;380.0000000;370.2900000;373.5000000;25.017.990
GAZP;30;20211006;173000;373.5000000;379.8000000;372.7700000;377.4400000;11.889.260
GAZP;30;20211006;180000;377.4300000;379.4500000;376.1000000;377.5700000;5.651.860
GAZP;30;20211006;183000;377.5700000;377.6000000;374.2600000;374.9700000;5.028.050
GAZP;30;20211006;190000;375.0500000;376.8000000;373.8200000;374.5400000;4.151.640
GAZP;30;20211006;193000;374.9500000;376.2700000;370.2500000;371.9600000;4.987.220
GAZP;30;20211006;200000;372.0100000;374.8000000;371.8000000;374.6000000;3.156.210
GAZP;30;20211006;203000;374.5600000;374.9900000;373.2600000;374.5600000;1.558.490
GAZP;30;20211006;210000;374.5600000;379.0000000;374.5400000;378.1900000;4.568.030
GAZP;30;20211006;213000;378.1100000;384.3800000;378.0000000;383.1900000;7.417.960
GAZP;30;20211006;220000;383.1500000;386.9800000;382.2100000;384.2900000;5.611.130
GAZP;30;20211006;223000;384.4000000;385.0000000;380.2200000;381.0000000;5.112.680
GAZP;30;20211006;230000;380.8800000;384.0000000;380.5100000;383.3800000;2.457.840
GAZP;30;20211006;233000;383.3700000;383.8900000;381.0000000;382.0100000;1.151.120
GAZP;30;20211007;000000;382.1300000;382.5800000;381.3000000;381.3000000;780.160
GAZP;30;20211007;103000;382.1800000;384.3000000;372.1700000;373.2300000;19.515.650
GAZP;30;20211007;110000;373.1600000;373.4400000;365.1100000;366.6800000;29.769.590
GAZP;30;20211007;113000;366.7000000;367.0000000;361.6100000;364.5000000;22.030.140
GAZP;30;20211007;120000;364.3600000;368.1000000;364.3100000;366.1200000;11.350.070
GAZP;30;20211007;123000;366.1100000;369.5000000;365.0000000;365.0300000;10.414.330
GAZP;30;20211007;130000;365.1300000;368.7600000;365.0300000;368.5200000;4.634.310
GAZP;30;20211007;133000;368.5200000;369.8700000;367.5100000;368.0900000;4.547.100
GAZP;30;20211007;140000;368.0900000;369.4600000;367.0000000;369.0500000;3.392.980
GAZP;30;20211007;143000;369.2900000;369.5900000;368.2600000;368.6000000;2.778.590
GAZP;30;20211007;150000;368.6000000;369.2000000;366.0100000;366.9400000;6.200.490
GAZP;30;20211007;153000;366.9400000;368.4600000;366.6200000;368.2800000;2.609.560
GAZP;30;20211007;160000;368.2800000;369.2000000;367.9900000;368.6300000;2.125.170
GAZP;30;20211007;163000;368.6600000;371.1700000;368.4700000;369.6000000;6.216.870
GAZP;30;20211007;170000;369.5900000;370.0200000;366.9600000;367.7600000;4.928.090
GAZP;30;20211007;173000;367.7600000;369.2000000;366.8400000;367.6200000;5.214.650
GAZP;30;20211007;180000;367.6300000;368.3600000;366.7000000;368.1000000;2.895.780
GAZP;30;20211007;183000;368.1000000;368.5000000;367.5900000;368.2100000;2.448.380
GAZP;30;20211007;190000;368.2200000;368.9000000;368.1800000;368.7000000;1.748.900
GAZP;30;20211007;193000;369.0000000;370.4100000;368.5500000;370.3000000;2.051.810
GAZP;30;20211007;200000;370.2300000;373.0000000;370.0000000;372.8000000;4.058.910
GAZP;30;20211007;203000;372.8000000;374.5000000;371.6400000;372.3900000;3.075.200
GAZP;30;20211007;210000;372.3800000;372.4100000;370.3100000;371.3500000;1.844.470
GAZP;30;20211007;213000;371.2800000;371.3500000;369.2200000;370.7700000;1.915.680
GAZP;30;20211007;220000;370.7700000;371.4700000;370.2900000;370.8300000;1.020.810
GAZP;30;20211007;223000;370.6900000;370.8000000;370.0300000;370.2800000;884.950
GAZP;30;20211007;230000;370.2800000;370.6800000;369.8000000;370.1200000;1.122.870
GAZP;30;20211007;233000;370.1200000;370.8800000;369.8400000;370.1000000;976.710
GAZP;30;20211008;000000;370.0000000;370.9900000;369.8200000;370.7000000;626.710
GAZP;30;20211008;103000;371.5000000;373.0000000;364.7700000;366.3600000;18.814.670
GAZP;30;20211008;110000;366.3500000;369.2000000;365.5100000;367.7800000;5.990.950
GAZP;30;20211008;113000;367.8800000;368.4300000;366.0000000;367.6400000;2.836.750
GAZP;30;20211008;120000;367.5400000;370.3000000;367.1000000;368.9300000;3.791.200
GAZP;30;20211008;123000;368.9700000;370.8000000;368.5200000;369.7000000;5.421.310
GAZP;30;20211008;130000;369.7000000;370.4400000;368.5500000;369.0700000;2.795.520
GAZP;30;20211008;133000;369.1600000;369.2700000;368.0600000;368.9500000;1.620.510
GAZP;30;20211008;140000;368.9300000;370.4300000;368.1200000;368.3100000;2.718.620
GAZP;30;20211008;143000;368.3100000;368.8600000;367.0000000;367.9700000;1.801.830
GAZP;30;20211008;150000;367.9700000;369.3100000;367.9700000;369.0000000;1.399.130
GAZP;30;20211008;153000;369.0100000;369.9100000;368.5000000;368.6400000;2.253.760
GAZP;30;20211008;160000;368.6400000;368.6800000;367.1000000;368.0500000;2.178.540
GAZP;30;20211008;163000;368.0200000;368.8300000;367.6900000;367.8800000;1.204.210
GAZP;30;20211008;170000;367.9600000;368.4900000;366.5000000;367.0400000;3.194.380
GAZP;30;20211008;173000;366.9000000;368.1700000;366.8200000;367.3000000;1.561.730
GAZP;30;20211008;180000;367.3000000;367.6900000;366.7400000;366.9600000;1.731.910
GAZP;30;20211008;183000;366.9600000;367.7400000;366.7000000;367.1900000;1.658.030
GAZP;30;20211008;190000;367.1600000;367.2200000;366.5000000;366.9000000;3.006.190
GAZP;30;20211008;193000;367.0100000;367.9000000;367.0100000;367.7400000;747.620
GAZP;30;20211008;200000;367.7400000;367.7500000;367.0200000;367.5700000;664.760
GAZP;30;20211008;203000;367.6900000;368.0000000;366.5100000;366.5600000;854.860
GAZP;30;20211008;210000;366.6600000;367.2500000;366.4800000;366.7400000;760.370
GAZP;30;20211008;213000;366.8700000;367.4000000;366.7400000;367.3000000;363.940
GAZP;30;20211008;220000;367.3000000;367.5100000;367.0500000;367.4200000;401.690
GAZP;30;20211008;223000;367.3600000;367.4200000;367.0000000;367.0900000;268.540
GAZP;30;20211008;230000;367.0900000;367.2400000;366.5000000;366.6900000;760.410
GAZP;30;20211008;233000;366.7100000;366.9900000;366.0100000;366.3200000;496.370
GAZP;30;20211009;000000;366.3200000;366.4000000;365.9700000;366.1700000;864.010
GAZP;30;20211011;103000;369.0000000;371.4900000;366.4300000;367.1400000;11.024.970
GAZP;30;20211011;110000;367.1600000;367.9500000;363.7000000;366.6500000;8.181.460
GAZP;30;20211011;113000;366.7500000;368.0100000;365.5000000;367.9500000;3.917.950
GAZP;30;20211011;120000;367.9000000;369.6200000;367.7300000;369.4100000;4.484.680
GAZP;30;20211011;123000;369.4300000;370.1500000;368.4900000;369.3400000;5.158.240
GAZP;30;20211011;130000;369.2900000;369.9900000;368.2800000;368.8400000;2.793.430
GAZP;30;20211011;133000;368.8400000;369.2000000;368.0800000;368.8300000;2.777.090
GAZP;30;20211011;140000;368.8700000;369.8100000;368.8100000;369.6500000;1.402.490
GAZP;30;20211011;143000;369.5900000;372.2500000;369.2800000;372.1200000;5.006.230
GAZP;30;20211011;150000;372.0300000;372.6100000;370.5000000;370.6400000;9.917.470
GAZP;30;20211011;153000;370.6200000;371.4000000;369.7600000;370.2200000;3.583.080
GAZP;30;20211011;160000;370.2200000;370.3200000;369.5200000;369.9800000;2.532.920
GAZP;30;20211011;163000;369.9800000;370.1700000;367.6000000;368.0300000;3.356.260
GAZP;30;20211011;170000;368.0300000;370.2000000;367.9000000;369.9200000;2.402.750
GAZP;30;20211011;173000;369.9200000;370.3800000;369.5400000;370.0000000;2.523.270
GAZP;30;20211011;180000;370.0000000;370.2000000;369.4800000;370.0000000;1.776.470
GAZP;30;20211011;183000;370.0000000;370.2000000;369.8000000;370.0000000;1.703.560
GAZP;30;20211011;190000;370.0000000;370.0400000;369.1800000;369.7500000;1.109.710
GAZP;30;20211011;193000;369.7900000;370.6600000;369.7900000;370.5900000;634.440
GAZP;30;20211011;200000;370.5900000;371.0000000;370.3000000;370.4000000;528.050
GAZP;30;20211011;203000;370.4000000;370.4000000;369.8000000;370.1100000;663.050
GAZP;30;20211011;210000;370.2500000;370.5500000;370.0100000;370.4500000;284.930
GAZP;30;20211011;213000;370.4400000;370.7400000;370.1300000;370.4500000;261.220
GAZP;30;20211011;220000;370.4500000;370.4500000;370.2100000;370.3800000;268.320
GAZP;30;20211011;223000;370.3800000;370.4100000;370.0300000;370.0300000;368.400
GAZP;30;20211011;230000;370.0600000;370.2400000;369.2000000;369.4100000;444.350
GAZP;30;20211011;233000;369.4100000;369.9300000;369.3000000;369.7400000;291.300
GAZP;30;20211012;000000;369.7400000;370.2000000;369.6300000;369.8100000;598.920
GAZP;30;20211012;103000;367.2600000;368.2800000;363.1100000;368.2800000;9.107.940
GAZP;30;20211012;110000;368.2800000;368.7000000;366.4600000;366.4600000;5.600.390
GAZP;30;20211012;113000;366.4600000;367.3200000;365.7800000;367.3100000;2.535.680
GAZP;30;20211012;120000;367.3200000;368.0000000;367.0000000;367.5000000;1.794.320
GAZP;30;20211012;123000;367.5400000;368.8500000;367.3000000;367.4900000;1.881.230
GAZP;30;20211012;130000;367.6100000;367.7200000;366.4300000;366.6500000;2.150.780
GAZP;30;20211012;133000;366.5900000;367.0100000;365.8800000;366.5700000;2.124.860
GAZP;30;20211012;140000;366.6000000;366.9000000;366.0000000;366.1900000;1.155.110
GAZP;30;20211012;143000;366.1900000;366.3000000;364.8400000;365.0500000;3.411.480
GAZP;30;20211012;150000;365.1000000;365.7000000;364.7500000;365.1700000;1.831.160
GAZP;30;20211012;153000;365.1700000;366.1500000;364.7700000;365.9400000;1.553.410
GAZP;30;20211012;160000;365.9400000;366.5000000;364.9000000;365.7100000;1.191.950
GAZP;30;20211012;163000;365.7200000;366.2300000;364.7700000;365.8000000;1.581.690
GAZP;30;20211012;170000;365.8000000;366.0800000;362.6800000;362.9900000;5.837.850
GAZP;30;20211012;173000;362.9000000;363.9000000;362.2500000;363.1800000;4.794.280
GAZP;30;20211012;180000;363.1700000;365.0000000;362.9000000;364.2900000;2.018.300
GAZP;30;20211012;183000;364.2500000;365.4500000;364.0700000;364.9300000;1.609.440
GAZP;30;20211012;190000;364.9300000;365.1500000;364.6600000;364.9900000;1.854.570
GAZP;30;20211012;193000;365.0200000;365.4000000;364.5900000;365.0000000;600.980
GAZP;30;20211012;200000;364.8800000;364.9700000;364.0300000;364.4100000;583.670
GAZP;30;20211012;203000;364.4100000;364.7900000;364.0000000;364.7700000;507.920
GAZP;30;20211012;210000;364.7600000;365.0800000;364.6400000;364.8400000;543.180
GAZP;30;20211012;213000;364.8000000;365.1400000;364.6000000;365.1000000;525.960
GAZP;30;20211012;220000;365.1000000;365.1500000;364.6600000;364.7500000;721.330
GAZP;30;20211012;223000;364.7500000;364.8600000;364.1000000;364.5000000;352.480
GAZP;30;20211012;230000;364.4300000;364.6100000;364.0300000;364.2000000;162.940
GAZP;30;20211012;233000;364.1400000;364.7400000;363.9200000;364.1700000;301.100
GAZP;30;20211013;000000;364.1700000;364.4300000;363.9200000;364.1000000;285.460
GAZP;30;20211013;103000;365.2400000;365.4400000;361.1100000;362.8900000;7.403.990
GAZP;30;20211013;110000;363.0400000;363.6600000;360.5800000;360.7600000;3.597.770
GAZP;30;20211013;113000;360.8200000;360.9500000;358.0000000;360.7000000;10.218.980
GAZP;30;20211013;120000;360.6700000;361.7600000;359.9500000;361.2800000;3.911.010
GAZP;30;20211013;123000;361.2800000;362.9500000;360.5000000;361.4200000;3.355.210
GAZP;30;20211013;130000;361.4300000;361.7600000;359.0600000;359.0700000;4.106.330
GAZP;30;20211013;133000;359.1100000;359.8400000;358.2100000;358.4700000;2.883.020
GAZP;30;20211013;140000;358.4500000;359.1000000;357.0000000;358.3900000;3.740.910
GAZP;30;20211013;143000;358.3900000;358.5000000;356.5000000;356.6000000;3.284.230
GAZP;30;20211013;150000;356.6300000;356.9800000;355.0300000;356.1000000;7.034.040
GAZP;30;20211013;153000;356.0700000;357.5700000;356.0000000;357.0100000;2.267.590
GAZP;30;20211013;160000;357.0100000;357.6400000;355.0300000;355.6000000;5.814.900
GAZP;30;20211013;163000;355.6000000;356.0900000;352.7100000;355.2400000;7.493.990
GAZP;30;20211013;170000;355.2500000;358.3600000;355.1300000;356.0000000;5.124.820
GAZP;30;20211013;173000;356.0000000;356.0300000;353.5000000;354.8900000;3.496.960
GAZP;30;20211013;180000;354.8900000;357.0000000;354.6300000;356.8300000;3.051.340
GAZP;30;20211013;183000;356.8000000;359.6600000;356.5800000;356.9400000;7.360.190
GAZP;30;20211013;190000;356.9000000;358.8500000;356.5100000;358.8500000;4.659.140
GAZP;30;20211013;193000;358.7000000;360.9900000;358.3500000;360.5500000;2.378.150
GAZP;30;20211013;200000;360.5500000;360.8500000;359.0100000;359.9000000;1.373.240
GAZP;30;20211013;203000;359.9000000;360.3200000;359.0000000;359.8800000;482.840
GAZP;30;20211013;210000;359.8800000;360.8500000;359.5000000;360.6100000;701.230
GAZP;30;20211013;213000;360.6300000;361.9900000;360.6200000;361.9900000;1.244.770
GAZP;30;20211013;220000;361.9900000;362.0000000;361.1100000;361.8100000;894.300
GAZP;30;20211013;223000;361.8100000;363.9800000;361.7200000;363.8500000;2.559.080
GAZP;30;20211013;230000;363.8000000;364.6400000;363.6300000;364.1100000;1.278.050
GAZP;30;20211013;233000;364.3000000;364.3400000;363.2500000;363.6300000;1.063.070
GAZP;30;20211014;000000;363.7000000;363.7800000;362.6000000;362.7700000;1.307.310
GAZP;30;20211014;103000;366.4000000;368.8000000;364.3500000;366.8500000;14.569.570
GAZP;30;20211014;110000;366.8500000;368.0300000;365.7500000;367.8000000;4.734.010
GAZP;30;20211014;113000;367.7100000;369.0000000;367.5600000;367.8800000;5.636.320
GAZP;30;20211014;120000;367.8800000;368.8900000;367.1700000;368.0000000;2.377.650
GAZP;30;20211014;123000;368.0800000;368.4000000;367.2300000;368.0000000;3.583.130
GAZP;30;20211014;130000;368.0000000;368.4800000;367.8600000;367.9500000;1.236.690
GAZP;30;20211014;133000;367.9400000;368.3900000;367.9400000;368.2000000;735.400
GAZP;30;20211014;140000;368.2000000;368.2000000;366.7300000;367.4600000;2.780.720
GAZP;30;20211014;143000;367.4600000;367.9900000;367.4000000;367.9900000;1.005.240
GAZP;30;20211014;150000;367.9900000;368.3700000;367.4400000;367.9900000;1.094.360
GAZP;30;20211014;153000;367.9900000;368.1600000;367.5600000;367.6700000;1.025.890
GAZP;30;20211014;160000;367.7000000;369.7000000;367.5000000;369.5500000;2.635.220
GAZP;30;20211014;163000;369.6500000;369.6800000;368.1200000;368.4800000;2.295.070
GAZP;30;20211014;170000;368.4800000;368.7000000;366.5800000;366.8600000;3.237.690
GAZP;30;20211014;173000;366.8600000;367.8700000;366.8600000;367.3100000;1.331.790
GAZP;30;20211014;180000;367.3100000;368.4000000;367.3100000;368.1700000;1.592.970
GAZP;30;20211014;183000;368.1700000;368.1700000;366.8800000;367.2400000;2.561.530
GAZP;30;20211014;190000;367.2900000;367.7200000;365.6900000;365.6900000;2.923.910
GAZP;30;20211014;193000;366.4000000;367.4300000;365.9000000;367.0200000;899.050
GAZP;30;20211014;200000;367.1300000;367.4700000;366.5000000;366.9400000;592.100
GAZP;30;20211014;203000;366.9400000;366.9500000;365.7500000;366.6100000;687.770
GAZP;30;20211014;210000;366.6600000;366.7800000;366.0000000;366.6200000;299.160
GAZP;30;20211014;213000;366.5100000;366.9500000;366.1600000;366.5500000;292.760
GAZP;30;20211014;220000;366.6100000;366.6100000;366.1600000;366.2900000;272.020
GAZP;30;20211014;223000;366.2900000;366.7500000;365.7600000;366.7500000;291.410
GAZP;30;20211014;230000;366.7500000;366.8000000;366.0000000;366.2300000;285.450
GAZP;30;20211014;233000;366.3100000;366.9000000;366.0100000;366.9000000;347.230
GAZP;30;20211015;000000;366.9000000;367.2000000;366.6900000;367.0000000;335.060
GAZP;30;20211015;103000;368.3100000;368.9900000;366.6100000;367.2900000;3.817.590
GAZP;30;20211015;110000;367.2300000;368.1500000;367.0000000;367.0700000;1.441.560
GAZP;30;20211015;113000;367.1800000;368.3300000;367.0000000;368.2300000;1.367.310
GAZP;30;20211015;120000;368.2800000;369.3500000;367.1000000;368.8300000;3.658.070
GAZP;30;20211015;123000;368.7600000;368.9400000;367.4200000;367.6500000;1.912.570
GAZP;30;20211015;130000;367.6600000;368.3500000;367.5000000;368.2800000;1.058.230
GAZP;30;20211015;133000;368.2200000;368.2800000;367.4300000;367.7300000;1.063.080
GAZP;30;20211015;140000;367.7500000;368.4900000;367.4700000;368.1500000;888.670
GAZP;30;20211015;143000;368.1800000;368.9800000;368.0300000;368.4300000;1.602.610
GAZP;30;20211015;150000;368.4300000;368.7200000;368.0100000;368.6000000;760.790
GAZP;30;20211015;153000;368.6000000;369.2600000;368.2700000;368.5900000;2.277.040
GAZP;30;20211015;160000;368.5400000;369.1100000;368.0800000;368.1200000;1.219.780
GAZP;30;20211015;163000;368.0700000;368.5500000;367.7400000;368.0500000;1.194.750
GAZP;30;20211015;170000;368.0500000;368.4400000;367.7400000;367.8600000;1.726.400
GAZP;30;20211015;173000;367.8300000;368.3900000;367.5000000;367.7000000;1.563.320
GAZP;30;20211015;180000;367.7700000;367.9600000;367.0200000;367.4900000;1.767.760
GAZP;30;20211015;183000;367.4700000;367.9200000;367.0000000;367.5000000;1.886.820
GAZP;30;20211015;190000;367.5000000;368.0000000;367.0000000;367.6200000;4.340.180
GAZP;30;20211015;193000;367.6200000;368.1100000;367.4000000;367.8000000;308.130
GAZP;30;20211015;200000;367.8000000;368.2000000;367.5100000;368.1400000;220.130
GAZP;30;20211015;203000;368.0400000;368.3800000;367.9000000;367.9700000;206.210
GAZP;30;20211015;210000;367.9000000;368.0000000;367.7500000;367.9900000;152.920
GAZP;30;20211015;213000;367.9900000;368.0000000;367.8400000;368.0000000;284.110
GAZP;30;20211015;220000;367.9500000;368.0000000;367.6700000;367.9700000;240.830
GAZP;30;20211015;223000;368.0000000;368.0200000;367.7400000;367.7900000;145.940
GAZP;30;20211015;230000;367.7900000;367.9000000;367.6200000;367.8200000;152.080
GAZP;30;20211015;233000;367.7400000;368.0900000;367.6200000;367.8800000;339.370
GAZP;30;20211016;000000;368.0000000;368.0000000;367.6200000;367.7600000;220.650
GAZP;30;20211018;103000;365.0100000;366.4500000;363.0200000;363.7300000;6.270.910
GAZP;30;20211018;110000;363.7300000;363.7300000;360.1500000;362.2300000;6.941.180
GAZP;30;20211018;113000;362.2300000;363.8700000;362.0000000;363.4000000;2.500.410
GAZP;30;20211018;120000;363.4700000;364.0000000;363.0000000;363.1000000;2.054.760
GAZP;30;20211018;123000;363.1300000;363.6100000;362.3600000;363.1200000;1.531.670
GAZP;30;20211018;130000;363.1900000;363.8000000;362.5000000;362.8100000;887.490
GAZP;30;20211018;133000;362.8000000;364.5000000;362.7400000;364.4200000;2.849.520
GAZP;30;20211018;140000;364.4000000;365.2500000;364.0700000;364.2500000;2.287.880
GAZP;30;20211018;143000;364.2700000;364.4400000;363.8100000;364.2000000;823.000
GAZP;30;20211018;150000;364.2000000;364.6900000;362.8300000;363.6300000;1.581.930
GAZP;30;20211018;153000;363.6300000;363.9300000;362.7200000;363.8600000;919.550
GAZP;30;20211018;160000;363.8000000;364.3700000;363.6700000;363.9000000;1.054.790
GAZP;30;20211018;163000;363.8500000;364.2200000;363.1200000;363.8000000;1.248.160
GAZP;30;20211018;170000;363.7800000;364.1400000;363.4100000;363.8200000;906.010
GAZP;30;20211018;173000;363.8400000;364.5400000;363.7100000;364.0700000;1.755.580
GAZP;30;20211018;180000;364.0600000;364.3400000;363.6000000;364.1000000;1.325.310
GAZP;30;20211018;183000;364.0900000;364.4100000;363.7600000;363.8300000;1.309.280
GAZP;30;20211018;190000;363.8300000;364.9900000;363.8000000;364.9900000;2.714.220
GAZP;30;20211018;193000;365.5500000;366.0000000;365.0500000;365.4400000;803.360
GAZP;30;20211018;200000;365.4400000;365.9900000;365.1600000;365.8800000;742.600
GAZP;30;20211018;203000;365.8000000;366.0000000;365.2000000;365.7000000;399.360
GAZP;30;20211018;210000;365.7700000;365.7900000;365.0500000;365.2500000;177.850
GAZP;30;20211018;213000;365.3300000;365.5100000;364.8100000;365.2600000;221.820
GAZP;30;20211018;220000;365.2600000;365.3200000;365.0300000;365.2900000;140.890
GAZP;30;20211018;223000;365.3300000;365.7000000;365.1500000;365.2900000;176.630
GAZP;30;20211018;230000;365.1900000;365.2200000;364.5600000;364.9800000;218.950
GAZP;30;20211018;233000;364.8500000;364.9300000;363.7100000;363.7100000;662.180
GAZP;30;20211019;000000;363.7200000;363.9000000;363.2000000;363.5000000;440.560
GAZP;30;20211019;103000;364.9800000;365.6700000;363.2700000;364.1500000;3.130.240
GAZP;30;20211019;110000;364.1900000;364.7400000;363.5000000;363.8700000;1.445.910
GAZP;30;20211019;113000;363.7500000;364.5000000;362.2400000;363.1000000;2.854.490
GAZP;30;20211019;120000;363.1000000;363.4600000;362.5100000;363.3300000;1.446.020
GAZP;30;20211019;123000;363.3300000;366.6000000;363.1600000;365.9300000;5.078.640
GAZP;30;20211019;130000;366.0000000;367.2400000;365.6000000;366.3500000;2.768.890
GAZP;30;20211019;133000;366.3600000;368.3100000;365.7900000;367.7500000;6.260.730
GAZP;30;20211019;140000;367.7700000;367.9600000;366.1000000;366.5800000;2.717.300
GAZP;30;20211019;143000;366.5800000;367.1800000;366.2100000;366.7400000;2.310.290
GAZP;30;20211019;150000;366.7400000;367.0400000;366.0300000;366.4100000;1.752.110
GAZP;30;20211019;153000;366.4200000;367.3500000;366.1000000;367.1800000;1.415.040
GAZP;30;20211019;160000;367.1800000;367.8000000;366.6000000;367.2400000;2.520.170
GAZP;30;20211019;163000;367.2400000;367.8000000;366.3000000;366.9800000;1.940.340
GAZP;30;20211019;170000;366.9100000;366.9800000;365.8100000;366.7700000;2.490.710
GAZP;30;20211019;173000;366.7700000;366.8700000;365.9100000;366.3200000;2.003.060
GAZP;30;20211019;180000;366.2600000;367.4100000;365.5000000;367.0000000;3.225.960
GAZP;30;20211019;183000;367.0500000;367.4900000;366.8600000;366.9200000;2.047.670
